data,1241758800,1121057.0;61683.0;1178310.0;43569.0;1185887.0;65663.0,4007.0 128.0 109696 0.0240 0.0496 0.0217 0.0286 -0.0005;2552.0 51.0 109697 0.0097 0.0231 0.0377 0.0041 0.0146;3419.0 125.0 109698 -0.0168 0.0466 0.0075 0.0886 0.0180;8137.0 528.0 109699 0.0062 0.0639 0.0160 0.0999 -0.0122;4443.0 206.0 109700 0.0208 0.0684 0.0329 0.0485 -0.0013;4047.0 205.0 109701 0.0143 0.0135 -0.0032 0.0229 0.0135;1552.0 27.0 109702 0.0126 0.0189 -0.0013 -0.0041 -0.0001;16641.0 1199.0 109703 0.0263 0.0422 0.0156 0.0419 0.0050;9898.0 844.0 109704 -0.0446 0.0190 0.0646 0.0777 0.0145;3177.0 103.0 109706 0.0202 0.0058 0.0476 0.0333 0.0266;1116.0 18.0 109707 -0.0051 0.0170 0.0342 0.0574 -0.0008;6524.0 519.0 109708 0.0394 0.0295 -0.0097 0.0831 -0.0081;1555.0 40.0 109709 0.0089 0.0141 0.0399 0.0270 0.0071;1921.0 60.0 109710 0.0055 0.0751 0.0489 0.0200 0.0193;27835.0 1253.0 109635 0.0301 0.0303 0.0461 0.0698 0.0246;2418.0 60.0 109651 0.0134 -0.0009 -0.0014 -0.0009 -0.0001;6024.0 51.0 109660 -0.0032 -0.0010 -0.0004 0.0195 0.0077;6449.0 110.0 109667 0.0037 0.0257 0.0092 0.0676 -0.0020;4390.0 133.0 109673 -0.0495 0.0324 0.0570 0.0566 0.0138;4364.0 227.0 109675 -0.0239 -0.0001 0.0917 0.0470 0.0081;6946.0 215.0 109683 0.0084 0.0353 0.0367 0.0714 -0.0019;6137.0 217.0 109689 -0.0125 0.0149 0.0298 0.0705 0.0071;3811.0 133.0 109690 -0.0485 0.0908 0.0433 0.1036 0.0160,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 853;109697 849;109698 857;109699 936;109700 915;109701 876;109702 822;109703 888;109704 851;109706 823;109707 885;109708 901;109709 847;109710 907;109635 890;109651 847;109660 841;109667 854;109673 871;109675 861;109683 902;109689 835;109690 889
data,1241759400,1121946.0;61719.0;1179167.0;43592.0;1186715.0;65693.0,4040.0 130.0 109696 0.0182 0.0669 0.0229 0.0256 -0.0006;2565.0 51.0 109697 0.0096 0.0222 0.0377 0.0040 0.0139;3437.0 125.0 109698 -0.0174 0.0450 0.0075 0.0885 0.0171;8169.0 529.0 109699 0.0060 0.0618 0.0160 0.1003 -0.0125;4465.0 206.0 109700 0.0206 0.0665 0.0314 0.0485 -0.0014;4061.0 205.0 109701 0.0137 0.0129 -0.0031 0.0230 0.0128;1564.0 27.0 109702 0.0122 0.0180 -0.0013 -0.0039 -0.0001;16658.0 1199.0 109703 0.0257 0.0407 0.0154 0.0422 0.0048;9910.0 844.0 109704 -0.0450 0.0186 0.0646 0.0777 0.0137;3211.0 104.0 109706 0.0253 0.0039 0.0467 0.0308 0.0255;1169.0 21.0 109707 0.0153 0.0150 0.0327 0.0550 -0.0010;6587.0 521.0 109708 0.0406 0.0260 -0.0098 0.0816 -0.0083;1567.0 40.0 109709 0.0085 0.0139 0.0399 0.0267 0.0067;1943.0 60.0 109710 0.0044 0.0736 0.0489 0.0201 0.0183;27956.0 1258.0 109635 0.0336 0.0307 0.0415 0.0674 0.0279;2432.0 60.0 109651 0.0129 -0.0008 -0.0014 -0.0009 -0.0001;6037.0 51.0 109660 -0.0031 -0.0009 -0.0004 0.0195 0.0073;6467.0 110.0 109667 0.0033 0.0244 0.0091 0.0673 -0.0018;4402.0 133.0 109673 -0.0493 0.0312 0.0570 0.0567 0.0131;4528.0 238.0 109675 -0.0254 -0.0013 0.0888 0.0603 0.0093;7014.0 218.0 109683 0.0106 0.0383 0.0362 0.0711 0.0055;6224.0 224.0 109689 -0.0241 0.0094 0.0261 0.0935 0.0062;3846.0 134.0 109690 -0.0488 0.0901 0.0440 0.1019 0.0152,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 865;109697 889;109698 911;109699 908;109700 822;109701 852;109702 912;109703 860;109704 880;109706 846;109707 915;109708 887;109709 892;109710 882;109635 898;109651 866;109660 788;109667 856;109673 875;109675 888;109683 815;109689 898;109690 795
data,1241760000,1122784.0;61754.0;1179995.0;43614.0;1187594.0;65717.0,4095.0 133.0 109696 0.0147 0.0733 0.0229 0.0246 -0.0007;2578.0 51.0 109697 0.0090 0.0222 0.0370 0.0044 0.0134;3459.0 126.0 109698 -0.0202 0.0439 0.0063 0.0922 0.0167;8241.0 535.0 109699 0.0009 0.0675 0.0144 0.1039 -0.0134;4476.0 206.0 109700 0.0199 0.0661 0.0311 0.0490 -0.0014;4075.0 205.0 109701 0.0130 0.0130 -0.0029 0.0231 0.0123;1575.0 27.0 109702 0.0118 0.0181 -0.0013 -0.0038 -0.0001;16795.0 1207.0 109703 0.0221 0.0323 0.0135 0.0674 0.0065;9938.0 845.0 109704 -0.0443 0.0190 0.0649 0.0759 0.0130;3286.0 107.0 109706 0.0231 0.0040 0.0460 0.0313 0.0308;1225.0 22.0 109707 0.0106 0.0147 0.0323 0.0557 0.0060;6624.0 522.0 109708 0.0393 0.0261 -0.0103 0.0820 -0.0009;1582.0 40.0 109709 0.0082 0.0137 0.0390 0.0267 0.0064;1954.0 60.0 109710 0.0046 0.0730 0.0481 0.0201 0.0177;28032.0 1261.0 109635 0.0359 0.0287 0.0400 0.0672 0.0266;2443.0 60.0 109651 0.0125 -0.0008 -0.0014 -0.0008 -0.0001;6047.0 51.0 109660 -0.0031 -0.0009 -0.0004 0.0195 0.0071;6477.0 110.0 109667 0.0028 0.0245 0.0088 0.0674 -0.0018;4438.0 135.0 109673 -0.0503 0.0316 0.0603 0.0551 0.0126;4592.0 241.0 109675 -0.0239 -0.0015 0.0871 0.0608 0.0083;7030.0 218.0 109683 0.0102 0.0380 0.0357 0.0707 0.0051;6242.0 224.0 109689 -0.0222 0.0102 0.0259 0.0887 0.0057;3886.0 137.0 109690 -0.0508 0.0927 0.0427 0.1026 0.0138,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 853;109697 871;109698 841;109699 834;109700 886;109701 863;109702 888;109703 866;109704 873;109706 902;109707 887;109708 894;109709 813;109710 847;109635 874;109651 881;109660 914;109667 849;109673 824;109675 858;109683 891;109689 862;109690 929
data,1241760600,1123592.0;61783.0;1180878.0;43640.0;1188457.0;65745.0,4107.0 133.0 109696 0.0149 0.0712 0.0224 0.0251 -0.0007;2594.0 51.0 109697 0.0087 0.0218 0.0360 0.0045 0.0129;3507.0 129.0 109698 -0.0232 0.0433 0.0036 0.0954 0.0160;8368.0 545.0 109699 -0.0098 0.0819 0.0132 0.1058 -0.0138;4495.0 206.0 109700 0.0189 0.0641 0.0303 0.0500 -0.0013;4089.0 205.0 109701 0.0125 0.0125 -0.0029 0.0233 0.0119;1589.0 27.0 109702 0.0111 0.0177 -0.0012 -0.0036 -0.0001;16809.0 1207.0 109703 0.0212 0.0329 0.0136 0.0665 0.0063;9967.0 846.0 109704 -0.0463 0.0179 0.0628 0.0796 0.0123;3325.0 110.0 109706 0.0341 0.0016 0.0470 0.0263 0.0300;1239.0 22.0 109707 0.0102 0.0145 0.0317 0.0555 0.0057;6669.0 523.0 109708 0.0379 0.0259 -0.0107 0.0817 0.0053;1598.0 40.0 109709 0.0077 0.0135 0.0381 0.0268 0.0062;1995.0 61.0 109710 0.0029 0.0715 0.0495 0.0196 0.0171;28125.0 1265.0 109635 0.0363 0.0281 0.0395 0.0656 0.0304;2456.0 60.0 109651 0.0119 -0.0008 -0.0013 -0.0007 -0.0001;6059.0 51.0 109660 -0.0031 -0.0009 -0.0004 0.0195 0.0068;6569.0 114.0 109667 0.0140 0.0204 0.0075 0.0673 0.0053;4455.0 135.0 109673 -0.0495 0.0310 0.0587 0.0546 0.0121;4649.0 242.0 109675 -0.0243 -0.0016 0.0855 0.0586 0.0074;7071.0 219.0 109683 0.0096 0.0378 0.0345 0.0700 0.0104;6255.0 224.0 109689 -0.0226 0.0103 0.0246 0.0886 0.0055;3908.0 137.0 109690 -0.0512 0.0908 0.0414 0.1032 0.0130,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 876;109697 873;109698 828;109699 865;109700 888;109701 808;109702 840;109703 877;109704 888;109706 827;109707 908;109708 860;109709 906;109710 867;109635 928;109651 891;109660 895;109667 898;109673 863;109675 875;109683 837;109689 876;109690 826
data,1241760900,1124442.0;61799.0;1181755.0;43666.0;1189355.0;65776.0,4126.0 133.0 109696 0.0141 0.0701 0.0218 0.0256 -0.0007;2615.0 51.0 109697 0.0087 0.0210 0.0352 0.0044 0.0122;3534.0 129.0 109698 -0.0214 0.0431 0.0043 0.0915 0.0149;8449.0 549.0 109699 -0.0074 0.0790 0.0138 0.1028 -0.0144;4522.0 206.0 109700 0.0186 0.0631 0.0297 0.0486 -0.0013;4108.0 205.0 109701 0.0122 0.0123 -0.0027 0.0223 0.0112;1606.0 27.0 109702 0.0109 0.0170 -0.0011 -0.0034 -0.0001;16833.0 1207.0 109703 0.0204 0.0335 0.0134 0.0651 0.0059;10027.0 848.0 109704 -0.0441 0.0178 0.0629 0.0754 0.0150;3389.0 110.0 109706 0.0277 0.0025 0.0455 0.0279 0.0288;1283.0 23.0 109707 0.0139 0.0138 0.0302 0.0542 0.0054;6765.0 527.0 109708 0.0384 0.0253 -0.0009 0.0795 0.0043;1620.0 40.0 109709 0.0078 0.0131 0.0370 0.0261 0.0059;2018.0 61.0 109710 0.0035 0.0703 0.0482 0.0187 0.0162;28189.0 1266.0 109635 0.0342 0.0287 0.0413 0.0640 0.0286;2474.0 60.0 109651 0.0116 -0.0008 -0.0013 -0.0007 -0.0001;6076.0 51.0 109660 -0.0029 -0.0009 -0.0003 0.0187 0.0064;6589.0 114.0 109667 0.0139 0.0205 0.0076 0.0655 0.0050;4490.0 136.0 109673 -0.0488 0.0302 0.0592 0.0529 0.0115;4690.0 242.0 109675 -0.0227 -0.0015 0.0837 0.0558 0.0062;7108.0 220.0 109683 0.0083 0.0371 0.0340 0.0709 0.0097;6278.0 224.0 109689 -0.0224 0.0105 0.0243 0.0863 0.0051;3959.0 139.0 109690 -0.0406 0.0885 0.0396 0.1020 0.0117,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 817;109697 821;109698 890;109699 904;109700 886;109701 838;109702 867;109703 909;109704 911;109706 867;109707 876;109708 852;109709 863;109710 879;109635 920;109651 859;109660 863;109667 849;109673 859;109675 860;109683 834;109689 884;109690 892
data,1241761500,1125294.0;61821.0;1182586.0;43689.0;1190291.0;65820.0,4158.0 134.0 109696 0.0126 0.0684 0.0208 0.0323 -0.0007;2661.0 53.0 109697 0.0084 0.0202 0.0345 0.0041 0.0194;3556.0 129.0 109698 -0.0206 0.0420 0.0046 0.0898 0.0138;8519.0 553.0 109699 -0.0048 0.0783 0.0162 0.1006 -0.0149;4554.0 207.0 109700 0.0170 0.0613 0.0295 0.0522 -0.0013;4168.0 207.0 109701 0.0230 0.0112 -0.0045 0.0225 0.0104;1621.0 27.0 109702 0.0110 0.0164 -0.0011 -0.0033 -0.0001;16852.0 1207.0 109703 0.0203 0.0340 0.0134 0.0636 0.0055;10126.0 853.0 109704 -0.0295 0.0163 0.0641 0.0730 0.0149;3422.0 110.0 109706 0.0273 0.0020 0.0446 0.0279 0.0273;1305.0 23.0 109707 0.0137 0.0133 0.0300 0.0531 0.0051;6803.0 527.0 109708 0.0377 0.0236 -0.0015 0.0788 0.0037;1637.0 40.0 109709 0.0079 0.0125 0.0367 0.0254 0.0055;2043.0 61.0 109710 0.0031 0.0685 0.0481 0.0187 0.0153;28263.0 1268.0 109635 0.0339 0.0265 0.0419 0.0638 0.0269;2487.0 60.0 109651 0.0116 -0.0008 -0.0013 -0.0007 -0.0001;6092.0 51.0 109660 -0.0027 -0.0008 -0.0003 0.0180 0.0060;6612.0 114.0 109667 0.0139 0.0201 0.0079 0.0639 0.0047;4512.0 136.0 109673 -0.0475 0.0292 0.0584 0.0513 0.0108;4726.0 243.0 109675 -0.0227 -0.0015 0.0834 0.0544 0.0051;7168.0 223.0 109683 0.0058 0.0369 0.0446 0.0677 0.0091;6307.0 225.0 109689 -0.0146 0.0091 0.0235 0.0844 0.0047;4008.0 139.0 109690 -0.0423 0.0872 0.0403 0.1001 0.0104,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 828;109697 881;109698 843;109699 920;109700 850;109701 875;109702 824;109703 912;109704 894;109706 901;109707 859;109708 891;109709 907;109710 857;109635 883;109651 849;109660 843;109667 834;109673 892;109675 884;109683 897;109689 846;109690 830
data,1241762100,1126190.0;61852.0;1183417.0;43708.0;1191159.0;65841.0,4182.0 134.0 109696 0.0115 0.0669 0.0211 0.0320 -0.0006;2693.0 53.0 109697 0.0082 0.0199 0.0345 0.0041 0.0172;3599.0 130.0 109698 -0.0158 0.0404 0.0038 0.0888 0.0129;8607.0 558.0 109699 -0.0021 0.0790 0.0146 0.0991 -0.0155;4577.0 207.0 109700 0.0163 0.0602 0.0299 0.0515 -0.0013;4183.0 207.0 109701 0.0223 0.0113 -0.0043 0.0223 0.0099;1634.0 27.0 109702 0.0107 0.0160 -0.0011 -0.0031 -0.0001;16894.0 1208.0 109703 0.0204 0.0328 0.0136 0.0623 0.0095;10194.0 857.0 109704 -0.0247 0.0147 0.0639 0.0772 0.0161;3446.0 110.0 109706 0.0264 0.0023 0.0448 0.0277 0.0260;1360.0 26.0 109707 0.0081 0.0123 0.0279 0.0653 0.0047;6846.0 528.0 109708 0.0391 0.0225 -0.0021 0.0770 0.0031;1651.0 40.0 109709 0.0075 0.0123 0.0367 0.0256 0.0052;2140.0 67.0 109710 -0.0005 0.0708 0.0578 0.0163 0.0143;28330.0 1270.0 109635 0.0339 0.0265 0.0413 0.0642 0.0259;2502.0 60.0 109651 0.0111 -0.0008 -0.0012 -0.0005 -0.0001;6108.0 51.0 109660 -0.0026 -0.0008 -0.0003 0.0176 0.0057;6630.0 114.0 109667 0.0139 0.0194 0.0079 0.0630 0.0044;4527.0 136.0 109673 -0.0468 0.0289 0.0584 0.0503 0.0103;4756.0 245.0 109675 -0.0239 -0.0019 0.0833 0.0591 0.0042;7231.0 226.0 109683 0.0075 0.0353 0.0475 0.0673 0.0084;6336.0 225.0 109689 -0.0162 0.0093 0.0236 0.0832 0.0043;4070.0 142.0 109690 -0.0434 0.0860 0.0389 0.1006 0.0090,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 868;109697 888;109698 869;109699 854;109700 863;109701 871;109702 861;109703 880;109704 896;109706 867;109707 847;109708 840;109709 865;109710 889;109635 903;109651 909;109660 877;109667 875;109673 873;109675 894;109683 791;109689 873;109690 847
data,1241762700,1127024.0;61870.0;1184276.0;43737.0;1192047.0;65875.0,4203.0 134.0 109696 0.0114 0.0651 0.0207 0.0317 -0.0006;2715.0 53.0 109697 0.0080 0.0192 0.0337 0.0043 0.0165;3625.0 130.0 109698 -0.0168 0.0391 0.0036 0.0885 0.0123;8679.0 561.0 109699 -0.0055 0.0774 0.0190 0.0989 -0.0154;4601.0 207.0 109700 0.0159 0.0587 0.0294 0.0510 -0.0013;4206.0 207.0 109701 0.0215 0.0108 -0.0042 0.0220 0.0094;1649.0 27.0 109702 0.0104 0.0157 -0.0011 -0.0031 -0.0001;16923.0 1208.0 109703 0.0194 0.0326 0.0130 0.0616 0.0090;10263.0 858.0 109704 -0.0249 0.0149 0.0632 0.0731 0.0176;3476.0 110.0 109706 0.0257 0.0021 0.0444 0.0271 0.0250;1379.0 26.0 109707 0.0076 0.0124 0.0282 0.0637 0.0045;6905.0 529.0 109708 0.0381 0.0219 -0.0023 0.0762 0.0027;1695.0 42.0 109709 0.0052 0.0128 0.0434 0.0231 0.0049;2165.0 67.0 109710 -0.0003 0.0691 0.0565 0.0164 0.0136;28394.0 1271.0 109635 0.0328 0.0266 0.0403 0.0630 0.0263;2515.0 60.0 109651 0.0110 -0.0008 -0.0012 -0.0006 -0.0000;6124.0 51.0 109660 -0.0026 -0.0008 -0.0003 0.0176 0.0054;6656.0 114.0 109667 0.0130 0.0192 0.0075 0.0622 0.0042;4547.0 136.0 109673 -0.0460 0.0279 0.0573 0.0502 0.0098;4832.0 247.0 109675 -0.0234 -0.0018 0.0818 0.0569 0.0105;7264.0 226.0 109683 0.0067 0.0346 0.0467 0.0658 0.0080;6361.0 226.0 109689 -0.0188 0.0094 0.0314 0.0817 0.0041;4153.0 149.0 109690 -0.0485 0.0828 0.0357 0.1078 0.0103,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 807;109697 881;109698 889;109699 847;109700 833;109701 872;109702 865;109703 917;109704 848;109706 888;109707 921;109708 875;109709 905;109710 837;109635 860;109651 823;109660 894;109667 862;109673 897;109675 878;109683 857;109689 847;109690 897
data,1241763600,1127912.0;61897.0;1185204.0;43763.0;1192641.0;65898.0,4216.0 134.0 109696 0.0114 0.0647 0.0206 0.0313 -0.0006;2734.0 53.0 109697 0.0075 0.0190 0.0335 0.0044 0.0158;3643.0 130.0 109698 -0.0171 0.0389 0.0038 0.0880 0.0117;8738.0 564.0 109699 -0.0071 0.0780 0.0192 0.0988 -0.0154;4620.0 207.0 109700 0.0155 0.0579 0.0294 0.0506 -0.0013;4223.0 207.0 109701 0.0210 0.0105 -0.0042 0.0216 0.0090;1664.0 27.0 109702 0.0101 0.0154 -0.0010 -0.0030 -0.0001;16943.0 1208.0 109703 0.0185 0.0321 0.0130 0.0616 0.0086;10333.0 864.0 109704 -0.0159 0.0130 0.0614 0.0805 0.0163;3598.0 115.0 109706 0.0247 0.0017 0.0456 0.0265 0.0287;1400.0 26.0 109707 0.0065 0.0119 0.0284 0.0636 0.0042;6942.0 529.0 109708 0.0369 0.0212 -0.0020 0.0753 0.0023;1715.0 42.0 109709 0.0047 0.0124 0.0429 0.0232 0.0047;2192.0 67.0 109710 -0.0010 0.0683 0.0558 0.0159 0.0131;1.0 0.0 109716 0.0000 0.0000 0.0000 0.0000 0.0000;28459.0 1272.0 109635 0.0309 0.0293 0.0403 0.0626 0.0252;2531.0 60.0 109651 0.0106 -0.0007 -0.0011 -0.0006 -0.0001;6140.0 51.0 109660 -0.0026 -0.0007 -0.0002 0.0173 0.0051;6673.0 114.0 109667 0.0122 0.0191 0.0075 0.0624 0.0040;4567.0 136.0 109673 -0.0448 0.0274 0.0568 0.0494 0.0094;4872.0 247.0 109675 -0.0243 -0.0016 0.0811 0.0557 0.0093;7289.0 226.0 109683 0.0057 0.0344 0.0465 0.0653 0.0076;6464.0 233.0 109689 -0.0245 0.0111 0.0555 0.0771 0.0038;4261.0 154.0 109690 -0.0380 0.0805 0.0356 0.1038 0.0092,109696.0 19562;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 19562;109701.0 20000;109702.0 20000;109703.0 19562;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109716.0 438;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 531;109697 866;109698 941;109699 929;109700 478;109701 914;109702 921;109703 517;109704 958;109706 965;109707 936;109708 885;109709 963;109710 910;109716 1;109635 927;109651 890;109660 914;109667 895;109673 916;109675 845;109683 949;109689 945;109690 1004
data,1241764200,1128482.0;61904.0;1186116.0;43781.0;1193631.0;65925.0,2737.0 53.0 109697 0.0075 0.0190 0.0335 0.0044 0.0156;3646.0 130.0 109698 -0.0171 0.0389 0.0038 0.0880 0.0115;28464.0 1272.0 109635 0.0309 0.0293 0.0403 0.0626 0.0249;4227.0 207.0 109701 0.0210 0.0105 -0.0042 0.0216 0.0088;1667.0 27.0 109702 0.0101 0.0154 -0.0010 -0.0030 -0.0001;4876.0 247.0 109675 -0.0243 -0.0016 0.0811 0.0557 0.0091;4570.0 136.0 109673 -0.0448 0.0274 0.0568 0.0494 0.0092;3604.0 115.0 109706 0.0247 0.0018 0.0457 0.0265 0.0283;1404.0 26.0 109707 0.0065 0.0119 0.0284 0.0636 0.0041;6946.0 529.0 109708 0.0369 0.0212 -0.0020 0.0752 0.0021;1718.0 42.0 109709 0.0047 0.0124 0.0429 0.0232 0.0046;2195.0 67.0 109710 -0.0010 0.0683 0.0559 0.0159 0.0129;10336.0 864.0 109704 -0.0159 0.0131 0.0614 0.0805 0.0162;8742.0 564.0 109699 -0.0071 0.0780 0.0192 0.0988 -0.0153;503.0 7.0 109716 -0.0080 0.0685 0.0144 0.0257 0.0024;2533.0 60.0 109651 0.0106 -0.0007 -0.0011 -0.0006 -0.0001;7289.0 226.0 109683 0.0057 0.0344 0.0465 0.0653 0.0076;6468.0 233.0 109689 -0.0244 0.0111 0.0553 0.0770 0.0037;4264.0 154.0 109690 -0.0380 0.0805 0.0356 0.1037 0.0090;6677.0 114.0 109667 0.0122 0.0191 0.0075 0.0624 0.0039;6143.0 51.0 109660 -0.0026 -0.0007 -0.0002 0.0173 0.0050,109697.0 20000;109635.0 20000;109683.0 8924;109699.0 20000;109701.0 20000;109702.0 20000;109675.0 20000;109704.0 20000;109673.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109651.0 20000;109716.0 20000;109698.0 20000;109689.0 20000;109690.0 20000;109667.0 20000;109660.0 20000,109697 1037;109698 1038;109635 971;109701 982;109702 963;109675 984;109673 991;109706 994;109707 977;109708 985;109709 1051;109710 1020;109704 994;109699 979;109716 557;109651 1012;109683 419;109689 1039;109690 1036;109667 995;109660 976
data,1241764800,1129517.0;61930.0;1187068.0;43803.0;1194715.0;65947.0,2761.0 53.0 109697 0.0075 0.0190 0.0335 0.0042 0.0145;3695.0 131.0 109698 -0.0163 0.0393 0.0043 0.0861 0.0131;4893.0 247.0 109675 -0.0243 -0.0016 0.0810 0.0557 0.0080;4246.0 207.0 109701 0.0210 0.0105 -0.0042 0.0215 0.0082;1685.0 27.0 109702 0.0100 0.0154 -0.0010 -0.0030 -0.0000;10450.0 868.0 109704 -0.0076 0.0133 0.0613 0.0782 0.0142;4590.0 136.0 109673 -0.0447 0.0274 0.0568 0.0494 0.0085;3639.0 115.0 109706 0.0245 0.0016 0.0455 0.0268 0.0265;1424.0 26.0 109707 0.0069 0.0120 0.0283 0.0625 0.0038;6971.0 529.0 109708 0.0366 0.0212 -0.0018 0.0749 0.0014;1736.0 42.0 109709 0.0048 0.0124 0.0429 0.0230 0.0042;2219.0 67.0 109710 -0.0013 0.0682 0.0558 0.0161 0.0118;28497.0 1272.0 109635 0.0309 0.0294 0.0404 0.0626 0.0231;8799.0 568.0 109699 -0.0101 0.0829 0.0197 0.0986 -0.0156;807.0 13.0 109716 -0.0016 0.0296 0.0240 0.0326 0.0060;2566.0 61.0 109651 0.0081 -0.0013 -0.0013 0.0176 -0.0001;6565.0 239.0 109689 -0.0271 0.0133 0.0673 0.0715 0.0032;4343.0 157.0 109690 -0.0363 0.0809 0.0352 0.1035 0.0100;6698.0 114.0 109667 0.0127 0.0194 0.0078 0.0608 0.0035;6171.0 52.0 109660 -0.0026 -0.0007 -0.0002 0.0169 0.0089,109697.0 20000;109635.0 20000;109667.0 20000;109699.0 20000;109701.0 20000;109702.0 20000;109704.0 20000;109673.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109651.0 20000;109716.0 20000;109698.0 20000;109689.0 20000;109690.0 20000;109675.0 20000;109660.0 20000,109697 999;109698 1026;109675 1016;109701 972;109702 964;109704 1020;109673 1044;109706 1013;109707 998;109708 1061;109709 1044;109710 1017;109635 932;109699 1007;109716 998;109651 1029;109689 978;109690 975;109667 952;109660 955
